,X20170615_lu.test2_01_01.RCCprocessed.csv,X20170615_lu.test2_01_02.RCCprocessed.csv,X20170615_lu.test2_01_03.RCCprocessed.csv,X20170615_lu.test2_01_04.RCCprocessed.csv,X20170615_lu.test2_01_05.RCCprocessed.csv,X20170615_lu.test2_01_06.RCCprocessed.csv,X20170615_lu.test2_01_07.RCCprocessed.csv,X20170615_lu.test2_01_08.RCCprocessed.csv,X20170615_lu.test2_01_09.RCCprocessed.csv,X20170615_lu.test2_01_10.RCCprocessed.csv,X20170615_lu.test2_01_11.RCCprocessed.csv,X20170615_lu.test2_01_12.RCCprocessed.csv,X20170615_lu.test3_01_01.RCCprocessed.csv,X20170615_lu.test3_01_02.RCCprocessed.csv,X20170615_lu.test3_01_03.RCCprocessed.csv,X20170615_lu.test3_01_04.RCCprocessed.csv,X20170615_lu.test3_01_05.RCCprocessed.csv,X20170615_lu.test3_01_06.RCCprocessed.csv,X20170615_lu.test3_01_07.RCCprocessed.csv,X20170615_lu.test3_01_08.RCCprocessed.csv,X20170615_lu.test3_01_09.RCCprocessed.csv,X20170615_lu.test3_01_10.RCCprocessed.csv,X20170615_lu.test3_01_11.RCCprocessed.csv,X20170615_lu.test3_01_12.RCCprocessed.csv,X20170616_lu.test4_01_01.RCCprocessed.csv,X20170616_lu.test4_01_02.RCCprocessed.csv,X20170616_lu.test4_01_03.RCCprocessed.csv,X20170616_lu.test4_01_04.RCCprocessed.csv,X20170616_lu.test4_01_05.RCCprocessed.csv,X20170616_lu.test4_01_06.RCCprocessed.csv,X20170616_lu.test4_01_07.RCCprocessed.csv,X20170616_lu.test4_01_08.RCCprocessed.csv,X20170616_lu.test4_01_09.RCCprocessed.csv,X20170616_lu.test4_01_10.RCCprocessed.csv,X20170616_lu.test4_01_11.RCCprocessed.csv,X20170616_lu.test4_01_12.RCCprocessed.csv,X20170616_lu.test5_01_01.RCCprocessed.csv,X20170616_lu.test5_01_02.RCCprocessed.csv,X20170616_lu.test5_01_03.RCCprocessed.csv,X20170616_lu.test5_01_04.RCCprocessed.csv,X20170616_lu.test5_01_05.RCCprocessed.csv,X20170616_lu.test5_01_06.RCCprocessed.csv,X20170616_lu.test5_01_07.RCCprocessed.csv,X20170616_lu.test5_01_08.RCCprocessed.csv,X20170616_lu.test5_01_09.RCCprocessed.csv,X20170616_lu.test5_01_10.RCCprocessed.csv,X20170616_lu.test5_01_11.RCCprocessed.csv,X20170616_lu.test5_01_12.RCCprocessed.csv
ENSORLG00000007901,35.02815241,83.13612806,89.19541509,33.84598187,88.7249415,70.05349747,47.47829558,30.5605858,38.75894191,57.71587577,30.96108277,15.86321835,63.00062089,64.40845369,33.02123691,35.95875837,48.15394345,39.25181315,37.3849945,20.04099895,102.6038996,99.56654492,85.0249294,66.90374075,40.16468593,53.58333638,10.28442497,38.05023188,45.87828794,52.40192132,39.31436891,98.67651483,48.12383667,15.33055225,16.47623437,23.75467298,80.52551112,51.78307188,38.84454468,47.37134652,37.16911701,43.32308323,46.19525239,53.90533012,52.06173472,60.27003652,56.6998197,63.31684364
ENSORLG00000012895,10.67276927,44.85846199,1,9.718370197,12.88401217,48.28829269,15.20395322,14.72752704,24.36066682,34.40805124,25.34591206,7.668734083,31.01687586,24.45867878,19.18156122,8.165030466,9.426652923,9.536803855,12.90445365,20.04099895,24.9661436,21.36361457,19.23898608,20.82385103,3.042770928,24.68599695,15.50652008,7.988369648,9.061651233,18.25894792,17.09461011,24.0504722,14.85003801,15.33055225,8.787306104,14.54714789,17.17572633,24.04196243,20.10871126,20.51525924,11.19624547,19.03442744,23.20337191,20.61534117,20.45409982,23.10354208,25.53173485,22.66775701
ENSORLG00000009925,41.98683331,204.3487373,669.7380205,502.9939866,594.3311371,1082.135519,1037.54121,860.2128649,208.658588,244.178472,440.8685445,818.9226766,698.106415,532.9103594,91.34558445,103.5651235,762.8484868,798.3352325,283.7204367,621.6343796,124.7861156,749.4598626,1026.049945,846.9704453,2235.857214,1286.536486,1169.589539,1676.158023,1136.059808,1674.193158,723.68294,673.2970431,1169.450851,272.1638217,453.4636573,270.055969,947.4173029,747.0446275,1061.600628,1167.653844,1416.886891,1176.337562,765.6495122,1010.684272,905.467877,768.4424305,745.559666,839.2230357
ENSORLG00000014316,462.9870277,453.1535668,331.0881673,260.377447,349.9548092,124.4665094,422.4302141,152.4751383,441.9106446,166.4857236,148.8796677,362.0801787,282.3177297,227.839351,352.322326,697.7499552,357.9722676,241.8541493,445.9040198,288.3988305,623.8859757,428.5581829,228.0378496,909.5074385,361.8879493,304.0269448,600.3811722,198.9075649,561.3112018,232.8719236,217.0724393,337.4798513,247.7666286,868.0170069,655.9387683,837.4697024,660.6761718,925.6280195,480.7897917,450.2126557,177.7139078,203.4229552,206.1804207,214.1904621,222.140913,225.0080119,235.1258127,260.7552644
ENSORLG00000006929,396.8795591,395.7370676,863.2522223,425.2494601,358.3815791,385.6489667,433.8211585,451.7199488,384.3175442,407.3332437,637.3995193,338.5210364,433.0982419,340.4250803,428.4405423,561.786043,544.5673947,506.5878685,439.7838846,435.8481885,419.4926996,377.3217803,339.5879274,399.3372309,436.8192222,381.0865167,292.2775608,455.2244956,387.4548618,381.6377362,385.9426062,397.1806854,387.5165829,405.7171218,454.4247734,463.4139958,337.2588495,483.5040877,583.2858216,471.3138671,560.5103416,625.9087286,814.5072582,855.3309899,736.8938242,815.6539234,805.1855674,724.8695612
ENSORLG00000010154,12.41243949,32.09923997,1,1,1,4.757883146,19.95018004,27.39397405,12.84204674,1,8.500399932,1,8.171343699,46.24946509,26.10139906,22.43748533,9.426652923,47.3559066,3.72425084,1,1,1,1,1,1,5.42110399,5.06232986,1,1,3.626245036,3.762754827,1,1.540518553,1,1,1,3.838929538,1,1,1,1,1,0.211491442,1,1,1,1,1
ENSORLG00000003123,1.974418145,19.34001794,1,0.335410102,12.88401217,48.28829269,5.711499585,16.31083292,1,11.10022671,14.11557064,6.64442355,44.72419516,17.19508335,14.2388199,2.155575785,12.9473157,9.536803855,15.96452126,1,7.537259602,7.880350722,7.797952465,7.658168249,14.04185686,24.68599695,5.06232986,5.87876528,4.970913822,18.25894792,17.09461011,46.43828499,18.17741788,1,3.020609907,4.188682172,20.50992553,6.70376902,17.90449557,3.250631707,3.428657722,4.666490205,19.37139184,7.052753084,8.914804542,11.55179381,9.270125362,10.16034574
ENSORLG00000003976.2,1616.388387,1269.743776,1226.091351,1288.481789,1209.485342,995.0747004,1512.163891,1232.289746,1536.179552,1013.336681,1114.68903,1237.865685,1333.212209,768.9772111,1046.283207,1209.304785,900.154335,925.2993631,1129.82913,774.9817119,346.6082756,717.1000293,1017.469169,353.2573412,315.829277,766.3843758,642.1579331,348.1620739,927.4322002,686.485713,710.3510848,688.2222516,743.5462285,385.1704603,282.7053755,1644.279088,844.0571278,922.1603809,689.088175,645.8784344,1169.295031,1053.183814,601.8323638,739.4325099,834.7269799,604.708955,682.7717849,663.6725846
ENSORLG00000008290,1,1,16.62758942,41.88851909,12.88401217,37.40569031,1,1,4.203081682,18.86950156,8.500399932,1,1,1,1.387692476,1,2.385327373,4.134074892,1,5.296063149,1,13.27365626,1,1.075326861,1,1,1,41.21463844,82.69492465,1,3.762754827,16.58786793,1,5.057221468,1,1,67.18871432,4.969949679,1.372877847,43.53476262,26.00320962,31.00770846,20.32938686,21.02632869,18.44726586,18.08104283,11.98039361,13.73389182
ENSORLG00000003101,68.08188668,83.13612806,113.3846903,103.5479711,114.0052513,135.3491118,166.133966,209.4741498,102.1113523,220.8706475,137.6493262,113.172719,99.55347235,129.7808126,43.89526781,46.47530406,76.31924565,160.8132148,92.46621139,73.12276783,66.16168761,102.2631977,125.0685471,89.94368561,146.7183309,121.0104617,99.06004182,136.146835,160.4189355,130.4430034,114.8615488,53.90088925,134.6357132,66.69720614,36.01892704,37.56596061,67.18871432,70.85508462,82.9288586,95.32864523,101.4944531,140.1356127,291.4419774,223.643175,274.8203045,315.9152482,297.9136937,327.3125601
ENSORLG00000006038,64.60254623,70.37690604,113.3846903,87.4628967,139.2855611,70.05349747,84.49886475,85.97629146,116.5096274,127.6393494,120.8038141,62.98150289,90.41525949,129.7808126,93.32268098,78.02494114,125.6085245,98.68183175,77.16587336,34.78593475,118.4483396,86.08328106,96.46596302,129.4407339,86.91080113,169.1726941,109.504232,108.1945771,117.4661926,101.1775976,92.64179004,98.67651483,101.3619145,118.06386,92.72477298,89.35828921,80.52551112,86.45945869,88.43939784,131.7761923,82.56095791,84.71642621,91.22101831,77.33161864,100.7274583,97.93878088,79.28538843,88.33166618
ENSORLG00000010256,1,12.96040693,16.62758942,7.037524456,29.73755202,26.52308792,29.44263367,6.810997661,27.24032183,11.10022671,53.4217656,51.71408702,21.878663,42.61766737,28.07849559,15.67684882,69.2779201,36.55044867,15.96452126,43.63289623,29.7194756,24.06026734,22.09924449,24.11527172,82.09870103,34.31844343,25.95071029,45.43384717,35.65144441,25.57529936,25.98251363,91.21391057,14.85003801,66.69720614,78.30803248,57.13195141,33.84672233,46.58161385,71.90778012,81.90060159,24.3040498,18.69233369,14.58141674,19.38237862,16.4404319,7.031544488,16.04579598,11.05373226
ENSORLG00000003451,5.453758594,1,16.62758942,13.73963881,21.31078209,15.64048553,3.813008858,3.644385909,4.203081682,11.10022671,47.80659489,14.83890782,8.171343699,2.667892472,12.26172337,11.92093964,27.0299668,23.04362626,19.02458887,8.245050309,5.952815602,7.880350722,13.51846928,4.366747555,9.229756763,5.42110399,20.72861519,14.84458384,1,3.626245036,12.65065835,9.12526367,8.195278283,15.33055225,7.826190071,21.45279171,10.50732794,15.37286572,24.51714265,14.7603834,7.555188713,11.50836508,14.58141674,13.62855337,2.392594166,15.56979321,11.52868224,10.607039
ENSORLG00000003103,33.28848219,6.580795921,40.81686464,55.2927478,130.8587911,80.93609986,112.0269803,131.8921619,56.03687202,158.7164487,148.8796677,90.63788729,67.56972732,118.8854195,28.07849559,32.95403103,65.75725732,114.8900186,52.68533252,87.86770363,61.40835561,77.99332275,133.6493223,57.02947867,123.3452733,92.1131223,88.6158516,91.31774216,170.645779,106.0551652,61.53412771,38.97568072,88.05239505,46.15054458,16.47623437,38.71690124,97.19650712,44.84779451,70.80567227,76.14572575,76.7352671,123.3730192,231.0882912,157.0631971,208.5947838,234.5507604,226.0915852,300.5109645
ENSORLG00000007920,438.6316445,242.6264034,476.2238187,533.8237126,434.2225085,385.6489667,331.3026592,307.6391141,453.4292647,112.1007997,446.4837152,196.1418722,373.6998583,318.634294,231.7194379,233.519581,319.2449771,185.1254952,344.9217888,394.5623683,284.8149596,299.1188499,253.7801753,280.8460859,173.5286028,313.6593913,213.9461342,278.0177287,121.5569301,171.9023282,212.6284876,419.5684982,297.6773266,354.350468,208.3790689,253.9428001,370.6008415,270.2443088,214.0796925,223.8542058,393.507205,365.233296,346.0476935,368.3107813,360.1107479,320.9377475,356.6361724,306.7646702
ENSORLG00000000577,4424.216129,2839.128085,3983.668726,4821.836476,2245.978043,4357.798838,4268.772427,2370.686671,3289.889458,2334.113405,6011.117888,3615.290433,3110.594611,3514.616286,6654.317506,4064.54694,6346.619648,4412.760909,2907.728408,5275.136118,4301.3805,3160.267439,1786.87868,3384.655801,3401.760323,3164.863549,3989.520898,4676.015434,1997.160033,4295.885758,1959.101529,3867.291668,3149.241871,5542.382511,7569.887137,5893.551915,2161.065811,3321.766348,4889.221184,5811.838652,3987.715699,3684.226797,3010.231843,3502.090605,3414.010329,3185.269069,3146.405622,3075.816187
ENSORLG00000000317,276.8423136,236.2467923,355.2774426,174.5903833,274.1138799,255.0577381,196.5098176,239.5569614,257.6127234,275.2555714,255.5679111,262.7220569,181.7973881,224.2075533,194.1546039,209.4817623,157.2944895,209.4377755,243.9395578,194.0312414,189.7483196,185.8594336,176.5531984,205.1434099,254.6468615,198.0700336,234.8345146,206.2911802,356.7743312,240.188275,292.6196193,158.3773489,277.7130474,189.9771755,275.6571912,202.1504715,180.5514871,192.2224385,175.5059178,133.6944842,182.0831759,199.3178303,211.9283908,214.1904621,247.2263375,244.5957589,257.25967,257.1817183
ENSORLG00000002652,1571.156961,1135.771945,524.6023691,737.567989,467.9295882,298.5881476,891.3574237,690.7991361,1596.652307,438.4103431,328.5651303,1294.202764,766.6430115,256.8937328,1445.656705,2251.945172,776.9311379,663.2670084,1807.634104,456.4910986,2640.883188,1687.895027,931.6614172,2742.828765,1080.953192,1373.228504,1519.469911,890.8577974,2211.923748,657.2203072,1536.926112,1277.767988,720.2545694,2224.09667,1639.480842,2307.220894,3081.30479,2636.907709,1349.250776,1885.095033,324.8126008,654.6446031,1270.512888,971.6404575,1273.721909,1522.821818,1555.929872,1685.26007
ENSORLG00000009285,5589.79518,5346.315213,8144.224065,8844.445511,5119.506587,12204.15516,7823.696313,5809.627033,6837.624442,6008.980406,12215.88152,8072.065564,6126.204857,6725.125469,5856.559057,7750.596206,8673.777742,9904.6349,8028.751545,7153.640939,3748.409544,3494.652383,2719.32292,4289.796492,4286.499297,4860.174129,4830.27821,4630.65894,2766.218667,4215.405892,4029.98305,4397.136571,4110.854652,4360.949472,3933.664813,4307.555719,2894.589635,3639.055288,4326.044073,4710.739073,9667.521503,8117.077526,4770.068694,5991.442,5438.404089,4176.20817,4382.287943,3702.52683
ENSORLG00000001695,99.39595073,115.0341831,89.19541509,150.4627716,105.5784814,70.05349747,112.0269803,87.55959734,81.9537672,88.79297515,126.4189848,108.0511664,63.00062089,107.9900263,134.841708,82.53203215,79.83990842,131.0982055,101.6464142,96.71466511,93.09723561,80.68997552,102.1864798,139.314996,98.59732992,34.31844343,88.6158516,76.0231105,88.83103076,91.42246235,110.4175971,98.67651483,71.41549572,56.42387536,170.5751716,99.71675494,80.52551112,95.12855539,85.13307429,76.14572575,101.2517159,96.00551975,94.09500337,101.1688947,99.72404132,94.4230314,86.51277042,94.13867856
ENSORLG00000004495,663.0491035,689.1991742,403.655993,528.4620212,493.2098979,592.4184121,503.11607,469.1363135,588.7730505,508.3338167,485.7899102,576.1610802,405.6836033,354.9522712,591.5510058,772.1169568,495.2781159,479.5742236,649.3985155,453.5421115,627.0548637,576.8740853,388.2123203,527.702638,461.5671655,487.0434279,600.3811722,587.6021696,589.9463637,520.6484136,497.0414002,456.8815195,520.6117775,487.9037681,624.5423112,774.1679675,607.3289846,691.5624086,587.694253,463.6406993,448.1230563,428.5206386,370.9555641,422.9721211,404.261095,407.3247346,390.0628142,384.4892973
ENSORLG00000010277,168.9827597,223.4875703,185.952516,190.6754577,181.4194107,222.4099309,185.1188733,223.7239027,200.019623,189.7935481,176.9555212,203.312046,204.6429203,100.7264309,136.8188046,163.6596703,178.4184661,150.0077569,194.9784762,108.5106137,145.3838876,212.8259613,213.7365576,182.1034651,275.2701476,265.4971589,240.0566097,196.7979605,332.2299068,193.8513825,243.7361499,150.9147447,237.784489,159.1571832,129.2471822,180.2825994,203.8908815,145.4093163,184.3227806,135.6127761,162.9069437,164.4242685,176.4825751,178.434548,190.0315696,187.3392675,192.2132321,168.2897597
ENSORLG00000020130,19.37112039,38.47885098,89.19541509,53.95232493,38.16432194,48.28829269,34.18886049,65.39331508,64.67583708,104.3315248,47.80659489,82.44340303,49.29330159,53.51306053,53.78075044,67.50839544,41.1126179,98.68183175,75.63583956,70.17378067,26.5505876,45.63348951,47.84157013,83.36084422,53.91354334,63.21578286,99.06004182,51.23525918,70.42271241,88.98367853,70.42203124,68.82609778,108.0166742,76.97053692,58.4449678,47.92442633,47.18351913,50.04925254,55.3761624,35.86159483,47.60681304,49.13867688,55.77520258,51.43940501,56.57711114,51.22953787,41.34163296,57.95652452
ENSORLG00000005149,5.453758594,32.09923997,16.62758942,12.39921594,80.29817157,4.757883146,31.3411244,28.97727993,21.4810118,49.94660093,36.57625348,19.96046048,26.44776943,28.0904765,27.08994733,25.44221267,5.905990148,17.6408973,17.49455506,11.19403747,47.14835961,69.90336444,44.98131173,17.53243033,40.16468593,15.05355047,31.1728054,24.86520459,21.33386347,13.38138029,25.98251363,24.0504722,24.83217761,35.8772138,11.35028219,12.24526662,37.18092153,25.77578177,23.41503481,51.20793042,21.63394151,31.69189595,37.57329721,29.65706657,28.48143567,33.6507905,32.75911684,32.04831546
ENSORLG00000004568,236.8298985,159.6914602,137.5739655,139.7393887,156.1391009,157.1143166,134.808869,70.1432327,139.5468676,73.25442546,143.2644969,145.9506561,136.1063238,78.93564456,176.3607351,160.654943,111.5258734,114.8900186,100.1163804,84.91871647,194.5016516,91.4765866,90.74544621,109.6922098,113.0336302,111.3780153,146.0588978,93.42734653,117.4661926,125.5654357,70.42203124,150.9147447,141.2904729,313.2571448,256.7552426,205.6032934,130.5384991,190.4886191,149.0553295,131.7761923,90.08580854,103.8736759,120.9188639,102.8128447,117.785547,103.4635301,116.7774325,106.6460898
ENSORLG00000016636,26.32980129,108.6545721,89.19541509,49.93105632,80.29817157,102.7013046,139.5550958,54.31017394,56.03687202,49.94660093,221.8768869,111.124098,113.2607917,93.46283543,60.70058828,85.53675949,129.1291873,204.0350465,58.80546773,170.4393441,75.66835161,91.4765866,70.72363737,89.94368561,263.5836188,72.84822934,193.0577538,134.0372306,60.19586888,101.1775976,79.30993476,165.8399532,88.05239505,87.2438677,43.06711128,78.99982349,80.52551112,107.2652908,130.3194961,114.5115647,102.7081386,87.11108242,49.06923745,77.33161864,46.54294133,50.22503802,42.24505571,45.00241999
ENSORLG00000007567,464.7266979,893.3467266,1758.255406,1484.183528,931.4019341,2725.40848,1632.718052,1338.371239,885.3775175,1044.413781,2467.94517,1760.264057,1187.000803,1364.592037,817.9285581,1555.599611,2378.8327,2870.28179,1717.36211,2258.322253,737.9659437,889.6858066,1108.997438,1324.226446,2958.359671,1845.218381,1848.461903,1947.242184,1164.69497,1691.264644,1887.998301,1337.468823,1379.075783,1155.670269,1086.198379,1280.581847,1104.124665,1274.125707,1598.32715,2145.982738,2600.715811,2135.568419,1792.620173,2234.194112,1705.692919,1594.141307,1526.116921,1323.438529
ENSORLG00000006798,400.3588996,446.7739557,524.6023691,830.0571671,838.7074649,690.3618335,841.9966648,720.8819478,315.2058237,1129.875804,1260.683468,784.0961185,634.138925,845.2449632,286.0895924,296.6188552,875.5096956,628.1492701,220.9890508,748.4408274,604.8726476,183.1627808,582.7098918,382.8801274,1259.688338,862.7088406,610.8253625,958.8925383,528.5853025,632.8324691,403.7184133,434.4937067,2074.498175,806.3770222,593.4662261,747.6963328,924.0779085,736.6417114,704.5176848,1209.856267,621.9228322,552.7006675,331.6777682,420.9171836,421.8208922,299.8432507,316.8855715,321.5055477
ENSORLG00000003027,21.11079062,32.09923997,89.19541509,32.505559,80.29817157,48.28829269,41.78282339,63.8100092,38.75894191,57.71587577,64.65210702,37.37373955,76.70794019,53.51306053,56.74639523,63.75248627,65.75725732,85.17500934,57.27543393,61.32681919,51.90169161,75.29666998,56.42234535,76.77800283,60.78797205,63.21578286,72.94956627,66.52989085,54.05976276,37.76921843,61.53412771,46.43828499,61.43335613,56.42387536,59.40608384,45.62254506,30.51252313,55.25071056,69.70356442,68.47255795,51.2478698,68.98011401,68.22913784,72.81075594,73.63519981,70.31503501,70.70287231,57.50983126
ENSORLG00000009612,26.32980129,63.99729503,16.62758942,13.73963881,29.73755202,15.64048553,10.4577264,22.64405642,27.24032183,34.40805124,2.885229223,5.620113016,17.30955656,20.82688106,20.17010948,15.67684882,12.9473157,28.44635523,17.49455506,8.245050309,23.3816996,51.02679505,39.26079492,30.69811311,11.97952824,53.58333638,1,6.406166372,13.15238865,13.38138029,3.762754827,31.51307646,8.195278283,25.60388303,10.70953817,17.9999698,33.84672233,11.90522704,15.70027987,41.61647068,15.56551358,26.90258354,23.20337191,28.83509153,28.48143567,34.15304043,41.34163296,48.57596607
ENSORLG00000019909,302.937367,325.5613465,572.9809196,410.5048085,358.3815791,766.5400503,371.1709645,318.7222552,390.0768542,391.794694,468.9443981,337.4967259,423.9600291,304.1071031,316.7345885,470.8930409,442.4681742,447.1578499,418.3634113,447.6441371,666.6659637,552.6042103,531.2252406,754.8106659,702.8596131,621.8976786,579.4927918,669.8767399,729.0314357,588.9343604,701.4631812,643.4466261,780.147407,498.1770989,491.2675546,668.281429,530.642403,672.4903958,790.482097,678.4893976,615.6116672,643.3555095,705.2958259,805.1905127,731.3750308,720.2264377,724.3292314,714.5956162
ENSORLG00000002484,1,12.96040693,89.19541509,8.377947327,46.59109187,1,14.25470786,16.31083292,12.84204674,26.6387764,30.96108277,8.693044617,49.29330159,49.88126281,17.20446469,21.6863035,16.46797847,14.93953282,12.90445365,5.296063149,26.5505876,34.84687843,42.12105332,24.11527172,11.97952824,63.21578286,5.06232986,10.62537511,7.016282527,23.13651555,1,53.90088925,24.83217761,66.69720614,3.661353929,16.84902916,30.51252313,27.50960111,20.10871126,12.84209145,10.71077124,16.63977123,27.03535199,14.45052841,23.96605926,23.60579201,25.53173485,27.58138287
ENSORLG00000017946,1047.516223,1646.140826,5144.753937,3013.606023,4310.536674,9211.439503,2263.016974,10401.21407,3943.571148,6343.059224,4247.954285,5596.307005,7990.400282,3765.210329,400.7611909,1614.942976,3273.081045,5647.284477,5156.878098,3732.815833,1443.043524,2931.051954,5322.158069,2446.600903,4118.763236,5332.164007,5629.258762,4198.190045,3829.810394,2978.942498,6078.644812,3367.297182,5721.306507,2234.370001,443.211753,1292.091254,3848.170606,3958.078046,1986.269112,2746.408118,6426.495515,5915.362193,3442.287597,4584.220739,3899.16244,2735.755386,2725.862332,2240.946485
ENSORLG00000020767,17.63145017,32.09923997,40.81686464,31.16513613,38.16432194,26.52308792,38.9350873,55.89347982,21.4810118,11.10022671,19.73074135,20.98477102,21.878663,60.77665597,43.89526781,33.70521286,23.50930402,31.14771971,25.14472408,25.93897327,67.74613161,64.5100589,76.44415418,50.44663728,21.60372843,34.31844343,41.61699562,36.9954297,45.87828794,32.89165081,25.98251363,68.82609778,38.14169707,46.15054458,16.15586236,24.90561361,70.52291352,46.58161385,37.74243683,35.86159483,21.14846727,36.82330211,37.57329721,30.89002912,31.9933951,35.6597902,30.04884859,38.74871436
ENSORLG00000019174,40.24716309,12.96040693,16.62758942,31.16513613,29.73755202,26.52308792,22.79791613,30.5605858,21.4810118,96.56224999,64.65210702,18.93614995,21.878663,31.72227422,35.9868817,11.92093964,62.23659455,23.04362626,11.37441985,22.98998611,40.8105836,32.15022566,30.6800197,27.40669242,12.66697111,53.58333638,25.95071029,26.97480896,31.560707,32.89165081,25.98251363,31.51307646,24.83217761,5.057221468,22.56330258,36.41501997,43.84931993,48.31543319,37.74243683,30.10671898,26.24594673,29.29723975,40.44728227,39.52076699,47.04464982,47.21153847,46.76216945,52.14951215
ENSORLG00000009164,10.67276927,19.34001794,161.7632408,5.697101585,38.16432194,1,25.64565222,24.2273623,30.11997685,26.6387764,8.500399932,7.668734083,44.72419516,46.24946509,18.19301296,14.17448515,30.55062957,6.835439373,14.43448746,17.09201179,37.6416956,34.84687843,44.98131173,47.15521658,11.97952824,34.31844343,52.06118584,6.933567464,9.061651233,18.25894792,30.42646539,83.7513063,11.52265815,15.33055225,1,8.792444715,27.17832393,11.90522704,22.31292696,33.94330288,12.40993106,20.06070867,28.95134203,22.67027876,21.95922529,27.62379141,30.95227134,33.8350885
ENSORLG00000001307,1,185.2099043,16.62758942,178.6116519,21.31078209,59.17089508,0.016027404,136.6420795,12.84204674,65.48515062,165.7251798,65.03012396,72.13883376,13.56328563,26.10139906,2.155575785,2.385327373,33.84908419,2.194217037,87.86770363,1,24.06026734,10.65821087,7.658168249,3.042770928,24.68599695,1,0.07735327,9.061651233,10.94259648,1,16.58786793,8.195278283,1,1,6.490563444,20.50992553,4.969949679,2.474985695,10.9237995,51.49060692,41.27052077,7.8754516,21.02632869,15.43701492,9.040544187,1.591031994,1.673173805
ENSORLG00000001746,664.7887737,752.9952843,1177.7128,1194.652188,897.6948544,1582.735229,1291.938967,1401.703474,1023.600958,1091.02943,1080.998005,1263.473448,1680.464298,1306.483273,952.3711219,1343.766333,1093.790788,1565.522745,1102.288521,1061.033466,1283.01468,1310.363639,1023.189686,1297.89508,1571.099958,968.6657519,1456.80477,1338.621324,1275.14488,1066.935988,1181.409971,904.6377753,1419.004341,960.4769839,843.3563947,1025.073026,997.4302909,981.1102384,1247.856854,1677.919503,1805.023541,1504.405462,1102.863759,1414.274014,1191.943425,942.7231544,956.9605893,915.1608898
ENSORLG00000013692,1,25.71962896,16.62758942,1,46.59109187,26.52308792,10.4577264,24.2273623,7.082736701,26.6387764,8.500399932,10.74166568,35.5859823,9.931487909,11.27317511,1,9.426652923,12.23816834,5.254284642,2.34707599,1,5.183697952,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.969949679,1,1,7.79792583,3.29811523,4.043471521,7.052753084,0.887468694,1.00454539,1,1
ENSORLG00000002163,29.80914174,70.37690604,16.62758942,47.25021058,29.73755202,37.40569031,36.08735121,41.64372693,27.24032183,65.48515062,64.65210702,24.05770262,58.43151446,89.83103771,29.06704385,47.97766773,16.46797847,31.14771971,20.55462267,22.98998611,31.3039196,15.97030903,36.40053651,24.11527172,28.47815714,34.31844343,10.28442497,27.50221005,27.46996959,32.89165081,39.31436891,24.0504722,18.17741788,15.33055225,8.146562082,23.75467298,20.50992553,34.44487847,22.31292696,30.10671898,23.81857556,25.87630231,20.32938686,18.14941607,11.42334699,11.55179381,16.04579598,15.0739716
ENSORLG00000017257,59.38353556,51.238073,113.3846903,27.14386752,80.29817157,80.93609986,40.83357803,21.06075055,7.082736701,42.17732609,176.9555212,98.83237156,94.98436592,75.30384684,34.99833343,5.160303125,115.0465362,125.6954766,52.68533252,182.2352927,39.2261396,18.6669618,65.00312056,37.2809545,105.4717586,140.2753547,62.50537606,77.07791268,25.42460088,47.52435369,34.87041715,113.6017234,68.08811586,66.69720614,51.39678356,23.75467298,40.51512073,37.91251715,91.74572138,76.14572575,47.84955016,41.95470826,29.90933705,46.5075548,35.50535454,27.12154148,39.08307609,31.6016222
ENSORLG00000007645,247.2679198,172.4506822,89.19541509,187.994612,198.2729505,244.1751357,197.459063,217.3906792,234.5754832,119.8700745,244.3375697,223.7982566,236.6266653,133.4126103,170.4294455,245.5384904,245.3110588,222.9445979,250.059693,199.9292157,202.4238716,253.2757528,182.2737152,294.0117687,198.2765461,111.3780153,193.0577538,192.0513507,244.2790524,227.9943559,270.3998605,158.3773489,177.8916514,138.6105216,173.4585197,255.0937408,173.8830887,216.4959092,190.9354277,179.733491,227.4750169,220.5276424,244.5002215,247.8914385,248.2297545,277.242004,278.4901046,268.7957431
ENSORLG00000004326,1,25.71962896,89.19541509,25.80344465,12.88401217,37.40569031,25.64565222,25.81066817,18.60135678,18.86950156,25.34591206,19.96046048,21.878663,35.35407194,19.18156122,18.68157616,27.0299668,33.84908419,15.96452126,14.14302463,39.2261396,42.93683674,44.98131173,30.69811311,30.54048575,24.68599695,20.72861519,24.86520459,17.24312606,23.13651555,30.42646539,16.58786793,21.50479774,15.33055225,15.19474632,21.45279171,20.50992553,30.97723979,39.94665253,24.35184314,28.18784367,32.37608344,44.27926235,28.83509153,31.9933951,33.14854058,29.14542584,36.96194132
ENSORLG00000010470,5.453758594,12.96040693,1,7.037524456,21.31078209,37.40569031,8.559235675,28.97727993,12.84204674,26.6387764,53.4217656,9.71735515,3.602237267,31.72227422,17.20446469,3.657939455,1,12.23816834,14.43448746,1,15.4594796,18.6669618,22.09924449,14.24100964,9.229756763,34.31844343,10.28442497,12.20757838,19.28849476,18.25894792,17.09461011,31.51307646,21.50479774,1,1,14.54714789,20.50992553,18.8405044,13.49606417,16.67867535,5.613291776,10.48208385,20.32938686,13.21756585,12.42676398,14.56529336,17.4009301,14.18058508
